(0.0260573,-0.0268409)
(-0.0235743,0.0329516)
(-0.0405204,0.0363042)
(0.00899771,-0.00905602)
(0.00833204,-0.0110344)
(0.00122229,-0.00438899)
(-0.0195368,0.0561203)
(0.0192362,-0.0347337)
(-0.014286,0.0146106)
(0.0151134,-0.011551)
(-0.0482032,0.0321104)
(-0.0289517,0.0224849)
(-0.0360103,0.0425972)
(0.0460614,-0.0415078)
(-0.0267296,0.0280606)
(-0.0214444,0.028911)
(0.0233162,-0.0522436)
(0.0104032,-0.06423)
(-0.0266493,0.0471965)
(-0.00324741,0.0070376)
(4.7708e-05,-0.00185667)
(0.0051946,-0.00733614)
(0.0333965,-0.040979)
(-0.017401,0.0463653)
(0.00435833,-0.0636332)
(-0.00276839,-0.0124448)
(-5.55089e-05,-0.0919958)
(-0.00503217,-0.0737035)
(0.0052054,0.00152433)
(-0.00520519,-0.00125906)
(-0.00735522,0.000501538)
(0.010277,0.0037598)
(0.0107641,-0.000447319)
(0.00346237,0.000907871)
(0.0150834,0.0116604)
(0.0131399,0.007559)
(0.0178927,0.00563921)
(0.0120939,0.00622961)
(-0.00296803,-0.00195175)
(-0.00575123,-0.000352765)
(-0.000622325,-0.000143398)
(-0.00630735,-0.00185756)
(0.00544174,0.00246506)
(0.000416023,3.9821e-05)
(-0.0100135,-0.00492512)
(0.0173412,0.0106339)
(-0.0117831,-0.00890619)
(0.0132044,0.0125909)
(-0.00112529,-0.000978643)
(0.00282731,-0.000767682)
(0.00683993,-0.00190915)
(0.00951102,-0.00401326)
(0.010021,0.000230713)
(0.00441241,-0.00120629)
(0.0144217,-0.00931458)
(0.0175312,-0.00609011)
(0.0130468,-0.00720101)
(0.0136179,-0.0115693)
(-0.00116714,0.00066307)
(0.00576745,-0.00263706)
(0.000346034,0.000150262)
(0.00549609,-0.00154655)
(-0.0104483,0.00750838)
(-0.0112804,0.00546277)
(0.0167194,-0.0100616)
(0.0139477,-0.0126938)
(0.000237629,-0.000249206)
(-0.00117307,-0.00438258)
(0.0189647,0.0540507)
(-0.000489259,0.0525974)
(0.0129693,0.0554983)
(-0.00012705,-0.00159551)
(-0.00465793,-0.0104675)
(-0.0303084,-0.0624967)
(0.03691,0.0603412)
(-0.021416,-0.0720088)
(-0.0563693,-0.0604034)
(-0.0507094,-0.0667528)
(0.0275015,0.0677446)
(-0.0184424,-0.049362)
(-0.0032143,-0.00511676)
(-0.0173426,-0.00686309)
(-0.0325245,-0.0124703)
(0.0485501,0.0253238)
(0.0169642,0.0105547)
(-0.04894,-0.0239239)
(-0.0301804,-0.0193866)
(-0.0559623,-0.0161203)
(0.037198,0.00754427)
(-0.035191,-0.0146685)
(0.0196919,0.00431888)
(0.0538028,0.0174457)
(-0.0222347,-0.00418194)
(-0.0351609,-0.00630096)
(0.0211478,0.0078771)
(-0.0623404,-0.00757103)
(-0.062056,-0.00584289)
(-0.0402189,-0.000594709)
(0.0244093,0.000717316)
(0.0967627,-0.00502272)
(0.0816544,0.0111753)
(0.0924582,0.00506687)
(0.0701772,-0.00905059)
(-0.0219563,-0.00131261)
(0.0369319,-0.00103751)
(-0.0245892,0.00439441)
(-0.0814002,0.0125664)
(-0.0586449,0.0130175)
(-0.0573873,-0.00113394)
(-0.0335257,-0.00403519)
(-0.0570648,-0.016246)
(0.0597667,0.0102494)
(0.0154277,0.00406766)
(-0.0499244,-0.0104171)
(-0.0255124,-0.00202618)
(0.0482571,-0.00413754)
(-0.0706732,0.00148915)
(0.073768,0.00526903)
(-0.0778282,-0.0363105)
(-0.0235595,-0.0127227)
(0.0396765,0.0232539)
(-0.0477697,-0.0180776)
(-0.00471863,-0.00192792)
(-0.0759439,-0.0468651)
(-0.0102196,-0.00411565)
(0.0593467,0.0458536)
(-0.0142141,-0.0093523)
(-0.0686564,-0.0231469)
(-0.0793739,-0.038543)
(-0.00649915,-0.00581685)
(0.00570129,0.00362487)
(-0.0735472,-0.0626951)
(0.00463893,0.000507884)
(0.0872043,0.0328448)
(0.0904234,0.0207168)
(-0.0445469,-0.0248129)
(0.0337995,0.0231184)
(-0.0108203,-0.00705106)
(-0.0127338,-0.00546659)
(-0.00325851,-0.00270198)
(0.0504254,0.0336062)
(-0.0369563,-0.0169423)
(0.040465,0.00204404)
(0.0361716,0.00890688)
(-0.0389569,-0.0422785)
(-0.0356647,-0.0557751)
(0.0218622,0.0464079)
(0.031692,0.0445746)
(0.004064,0.00793472)
(-0.00207317,-0.00281342)
(-0.00659522,-0.00694251)
(-0.0407353,-0.0342964)
(0.0376498,0.0335694)
(-0.00528583,-0.00739885)
(-0.00213005,-0.00524815)
(-0.0406803,-0.0493502)
(0.0573986,0.0546778)
(0.0378694,-0.00728999)
(0.0221822,-0.0039669)
(0.0630007,-0.00534523)
(-0.0630286,0.00696071)
(-0.0409271,0.000180613)
(0.024705,-0.000447611)
(0.0566325,-0.015767)
(-0.0171576,0.00660792)
(-0.0360975,0.0146134)
(0.0194769,-0.00404387)
(-0.0543224,0.0169467)
(0.0332043,-0.0124341)
(0.0356657,-0.0061003)
(0.0560615,-0.0146533)
(-0.021283,0.00776201)
(0.0490729,-0.025024)
(0.0167837,-0.0102859)
(0.0495482,-0.0238242)
(-0.0309835,0.0195596)
(0.00112783,0.00118924)
(-0.0412517,-0.0572195)
(0.0730946,0.0557498)
(0.0678879,0.0567945)
(0.0587638,0.0728034)
(0.0123555,0.0132587)
(0.0366296,0.0704384)
(-0.0401994,-0.0635357)
(-0.0590309,-0.0565891)
(-0.00320886,-0.00559732)
(0.0541562,0.0600735)
(0.00411985,0.0103057)
(-0.0141292,-0.0544321)
(0.00393271,0.0225898)
(-0.0269883,-0.0654595)
(0.0097427,0.0813875)
(0.0245619,0.0699252)
(-0.00112752,-0.000768611)
(0.0230038,0.0547363)
(-0.00827162,-0.0821097)
(0.00141137,0.00391176)
(-0.00329895,-0.0518206)
(-0.012415,-0.0683266)
(-0.00757895,0.0923814)
(-0.0233893,-0.0786503)
(0.00057458,-0.018344)
(0.000400855,0.0634486)
(-0.0233655,-0.0648506)
(-0.0329193,-0.0682918)
(-0.00293834,-0.00839165)
(0.000824096,0.00604403)
(0.00516662,0.0777904)
(0.0387962,0.0573005)
(-3.2026e-05,-0.000305688)
(-0.0158184,-0.0657681)
(-2.11162e-05,7.00148e-05)
(0.0491825,0.0579401)
(-0.0570002,-0.0419941)
(0.00547428,0.00441714)
(-0.0563362,-0.0511183)
(0.0545224,0.0528514)
(0.0395861,0.0642157)
(-0.000357965,-0.000144479)
(-0.0760104,-0.0345071)
(-0.0232479,-0.0122051)
(-0.0553094,-0.0154381)
(0.00531028,0.00204944)
(-0.0470425,-0.0173933)
(-0.0386466,-0.0220017)
(0.0717774,0.0424866)
(0.0119257,0.00466398)
(-0.0643276,-0.0213193)
(0.0133904,0.00842084)
(-0.00668396,-0.00365049)
(-0.0687455,-0.0326254)
(0.064742,0.0518327)
(-0.008413,-0.00278328)
(-0.0640669,-0.0344849)
(0.0612669,0.0187709)
(0.0812157,0.0259658)
(0.00233425,0.000617383)
(0.0701243,0.0441053)
(0.00695288,0.00421813)
(0.0932929,0.0377068)
(0.0780845,0.0269817)
(-0.0737819,-0.0525932)
(-0.077055,-0.0370081)
(-0.0782078,-0.0440898)
(-0.00254738,-0.0018966)
(0.00840463,0.00313438)
(-0.0923681,-0.0197675)
(0.00874131,0.0024372)
(-0.0791087,-0.0228527)
(0.0839282,0.0312938)
(-0.0669712,-0.0450641)
(-0.0140084,0.011128)
(-0.0305099,0.0180003)
(0.0403194,-0.0376216)
(-0.0491516,0.0240454)
(0.0170121,-0.00978915)
(-0.0285578,0.0231067)
(-0.0479585,0.0329956)
(0.0307591,-0.0246517)
(-0.0269221,0.0290256)
(0.012682,-0.013519)
(0.0359989,-0.0447235)
(-0.0182709,0.0106198)
(-0.0210582,0.00842802)
(-0.0539388,0.0173206)
(0.0328335,-0.0133448)
(-0.0550105,0.0265077)
(-0.0366033,0.0207903)
(-0.046516,0.0429794)
(0.0168854,-0.0133619)
(0.000534108,0.011038)
(0.0117703,0.0707234)
(0.0142265,-0.0925468)
(-0.00649703,0.0697429)
(-0.00154077,0.00140605)
(-0.0195951,0.0626868)
(0.0317991,-0.0537301)
(-0.0171352,0.0363264)
(0.00691022,-0.0131363)
(-0.0135905,0.0499159)
(-0.00804645,0.0257741)
(0.00704118,-0.0446833)
(-0.0203839,0.0488288)
(5.50966e-05,0.00763962)
(-0.0480331,-0.0638599)
(-0.0266126,0.0445347)
(0.0235714,-0.034791)
(-0.00839801,0.00882795)
(-0.00756865,0.0106326)
(-0.00127366,0.00482957)
(0.0184014,-0.0596358)
(-0.0193341,0.037843)
(-0.0224617,0.0540187)
(-0.00896446,0.0655927)
(0.0259745,-0.048365)
(0.0119352,-0.0512663)
(0.00303337,-0.00694768)
(-1.98562e-05,0.0021489)
(-0.00490298,0.0072761)
(-0.0329891,0.0423983)
(0.0164327,-0.0480875)
(0.000163388,-0.00343753)
(-0.00776165,-0.0594157)
(-0.00247633,0.0639408)
(3.02707e-05,0.000243628)
(-0.00746719,-0.0597111)
(3.01733e-05,-0.000144018)
(0.000497346,0.0579409)
(-0.0215209,-0.0565372)
(-0.0140637,-0.0558018)
(-0.0390689,-0.0577498)
(-0.0234588,-0.0651749)
(-0.000103607,-0.000437486)
(0.015763,0.0663956)
(0.0314869,0.0598682)
(-0.0147834,-0.0548868)
(0.0378274,0.070983)
(-0.00440506,-0.0106318)
(0.00413313,0.0229814)
(-0.0103014,-0.0821608)
(-0.00152635,-0.00406449)
(0.0258272,0.0708704)
(0.00368116,0.0526433)
(-0.000548748,-0.000550606)
(0.0415556,0.0637333)
(-0.0548584,-0.0596695)
(0.0243273,0.0555685)
(0.0349534,0.0692076)
(-0.00496309,-0.0116534)
(0.043238,0.0578762)
(0.0623135,0.0736496)
(0.0773678,0.0563846)
(-0.0111298,-0.0117428)
(0.000923902,0.00040303)
(0.0362839,0.0592598)
(-0.0332949,-0.0369704)
(-0.00444855,-0.000271645)
(0.0931395,0.0358393)
(-0.075622,-0.0243892)
(-0.0710872,-0.0481563)
(-0.0494848,-0.0581058)
(-0.0573264,-0.0421543)
(0.003345,0.00420607)
(-0.0566266,-0.0514621)
(-0.0333065,-0.0687003)
(-0.0126044,-0.0685155)
(0.000851827,0.00635062)
(0.0051786,0.0783978)
(-0.000220106,1.65385e-05)
(0.00749772,-0.0930406)
(0.000603282,0.0638051)
(0.000561753,-0.0186343)
(-0.0762494,-0.0346153)
(0.0234623,0.0123509)
(-0.0553105,-0.0154576)
(0.00540158,0.00207085)
(-0.0387121,-0.022071)
(0.0472009,0.0174985)
(0.0118513,0.0045963)
(0.0643672,0.0212543)
(0.0134884,0.008479)
(-0.0651489,-0.0254083)
(-0.0889742,-0.0202434)
(0.0385016,0.00914486)
(-0.0625563,-0.0249825)
(-0.00106954,-0.000900395)
(-0.0646364,-0.0240727)
(-0.00166178,-0.000675997)
(-0.0602887,-0.0380011)
(-0.0564496,-0.03648)
(-0.0080293,-0.0130371)
(-0.0540407,-0.0717665)
(-0.0648798,-0.071432)
(0.00085383,0.00211389)
(-0.0359968,-0.0726125)
(-0.0583663,-0.0670425)
(0.0510289,0.0342117)
(0.0582922,0.0626197)
(-0.00711412,-0.00533478)
(-0.0880701,-0.0579613)
(0.0197303,0.0140776)
(0.0559061,0.0158919)
(0.0925657,0.0265304)
(-0.0547441,-0.0256188)
(0.0849655,0.0487857)
(-0.0804083,-0.032286)
(0.0655903,0.043783)
(0.0498499,0.0231351)
(0.0308247,-0.0245514)
(-0.0468039,0.0429351)
(0.05507,-0.0262129)
(0.0182758,-0.0105357)
(-0.0369137,0.0206862)
(0.0169009,-0.0132405)
(0.0127037,-0.0134762)
(-0.0141015,0.0111318)
(-0.0269297,0.0288802)
(0.0479712,-0.0327701)
(-0.036142,0.0446913)
(-0.00941617,0.0661069)
(-0.000229639,0.00395298)
(0.0026625,-0.0640084)
(0.00813582,-0.0259943)
(-0.026779,0.0445817)
(-0.00118922,0.0046263)
(-0.0193877,0.0378271)
(0.018519,-0.0597284)
(0.0197005,-0.0630877)
(7.73861e-05,0.00775316)
(0.020498,-0.0490016)
(0.0070499,-0.0447735)
(0.0320597,-0.0539462)
(-0.0131856,0.0194741)
(0.0301372,-0.0321757)
(0.0229337,-0.0326578)
(-0.0173359,0.036632)
(-0.0136415,0.0502304)
(0.00694813,-0.0131755)
(0.0120499,-0.0291802)
(-0.0409865,0.0727057)
(-0.0267892,0.0575119)
(0.0130058,-0.06324)
(0.0294951,-0.0442278)
(0.0450859,-0.0565419)
(-0.0236402,0.072986)
(-0.056337,0.0157011)
(0.0182461,-0.00703449)
(0.0348322,-0.0142351)
(-0.0361934,0.00707304)
(-0.0204424,0.00436338)
(-0.0537336,0.0170992)
(-0.0321921,0.0119767)
(0.0339716,-0.00566957)
(0.0235555,-0.00419283)
(-0.0226807,0.0081256)
(0.055516,-0.0157682)
(-0.059094,0.0100384)
(0.0318822,-0.00385115)
(-0.0159841,0.00417386)
(0.0497578,-0.0104117)
(0.0234816,-0.0125035)
(0.0445372,-0.0244447)
(0.0032514,-0.0026641)
(-0.0500289,0.0329022)
(0.0363656,-0.0164575)
(0.0763079,-0.0353664)
(-0.0386588,0.0224095)
(0.0472655,-0.0177083)
(0.00539468,-0.00212167)
(0.00341604,-0.00444799)
(-0.0207106,0.0565516)
(-0.0306804,0.0606339)
(0.0359178,-0.0549722)
(0.00153809,-0.00363682)
(0.0414012,-0.0490354)
(0.038123,-0.0587497)
(-0.048776,0.0599318)
(-0.057317,0.0433751)
(0.0561679,-0.0522562)
(-0.000120012,0.000289956)
(-0.00638031,0.0600442)
(-0.000336904,-0.0574052)
(-0.0135475,0.055949)
(5.39474e-05,-0.000329914)
(-0.0218797,0.0666321)
(-0.000179562,0.000114769)
(0.014127,-0.0664496)
(0.0367426,-0.0831806)
(0.00156997,-0.012422)
(-0.00388967,0.0128134)
(-0.00226109,0.0915532)
(0.00354868,-0.00458815)
(-0.0513001,0.0795966)
(0.079313,-0.0603511)
(-0.00330552,0.00274776)
(0.0406279,-0.0743586)
(0.0546906,-0.0650214)
(-0.0314025,0.0708071)
(-0.00977915,0.0712582)
(0.000548278,-0.0052317)
(0.00204303,-0.0771159)
(-9.61741e-05,-0.000105808)
(0.0118801,0.083944)
(-0.00383837,-0.0686916)
(0.0012921,0.015844)
(0.00508548,-0.00187088)
(0.0917597,-0.0373159)
(-0.0918396,0.0203091)
(-0.00352491,0.00107329)
(0.0844544,-0.0325571)
(0.0114655,-0.00460482)
(-0.0125826,0.00259349)
(-0.0886348,0.0209351)
(0.0815227,-0.0243029)
(-0.0698345,0.0488345)
(-0.0133431,0.00856661)
(0.0651021,-0.0221279)
(0.0302832,0.0223782)
(0.0148355,0.0145785)
(-0.0153511,-0.0112893)
(-0.026947,-0.0268658)
(-0.0497758,-0.0315449)
(-0.0373892,-0.0427805)
(-0.0109107,-0.0649191)
(-0.000260336,-0.00338808)
(0.00464646,0.064158)
(0.00912935,0.0249361)
(-0.0278968,-0.0427332)
(-0.00123962,-0.00437779)
(-0.0199478,-0.0350985)
(0.020238,0.0568451)
(0.0207401,0.0544231)
(-0.00046789,-0.00570298)
(0.0218341,0.045842)
(0.00909414,0.0440601)
(0.0332814,0.0507262)
(-0.0155865,-0.0284506)
(-0.0169102,-0.0483522)
(0.00833891,0.0141006)
(0.0177998,-0.00677972)
(0.0357965,-0.0144121)
(-0.0371399,0.00707196)
(-0.0197782,0.00409394)
(0.0566414,-0.0155534)
(0.0542411,-0.0168863)
(-0.0364075,-0.00133767)
(-0.0962922,-0.00578712)
(0.0810295,0.0131145)
(0.0586369,0.0134346)
(-0.0575931,0.000618311)
(0.0338721,-0.00373557)
(-0.0574771,0.0156345)
(-0.0597574,0.00960205)
(0.0496383,-0.00979464)
(-0.0151201,0.00379111)
(-0.0481142,-0.00451607)
(0.0254815,-0.00177126)
(-0.0704527,-0.00210713)
(0.0736585,-0.00456127)
(-0.0819852,0.0103744)
(0.0920896,-0.00423055)
(-0.0138337,-0.00138936)
(-0.0212406,0.00105207)
(0.00959699,-0.00370922)
(-0.0799003,0.0372153)
(-0.00397779,0.00034562)
(-0.0871449,0.0315838)
(-0.0899103,0.0194695)
(0.0469295,-0.076955)
(0.00140324,-0.00224227)
(0.0697258,-0.0590005)
(0.0597863,-0.0570144)
(0.0510581,-0.0722518)
(-0.00544432,0.00505496)
(0.00305465,-0.0108573)
(-0.0379146,0.0729242)
(0.0179154,-0.0898352)
(0.0038015,-0.00842992)
(-0.0211059,0.0757659)
(-0.034379,0.0808013)
(0.0012063,-0.0104771)
(-0.00869219,0.0765013)
(-0.0247397,0.074156)
(-0.00178738,0.0895824)
(-0.00087674,0.00219133)
(-0.0577979,0.0619837)
(0.0536783,-0.0659507)
(-0.0118721,-0.0829135)
(-0.0191881,0.0814509)
(-0.00975663,0.0722341)
(0.00125665,0.0146724)
(-0.00403592,-0.0686234)
(0.0780606,-0.0350414)
(0.0232385,-0.0121424)
(-0.0407872,0.0230833)
(0.00389366,-0.00160065)
(-0.0479757,0.0174854)
(-0.0757773,0.0446939)
(-0.0606522,0.0448145)
(0.013103,-0.00823267)
(0.0692144,-0.0222861)
(-0.005815,0.00490868)
(0.0566378,-0.0565156)
(-0.00688839,0.00432894)
(0.0739954,-0.0603548)
(-0.0515457,0.0623659)
(0.0391915,-0.0597351)
(-0.0582303,0.0532064)
(0.0401601,-0.0705085)
(-0.000723676,0.00115554)
(0.0314414,-0.0708651)
(-0.00240002,0.0026375)
(0.087918,-0.0225406)
(0.08402,-0.013517)
(0.00148749,0.000267467)
(0.08128,0.00238207)
(-0.039422,0.0157702)
(0.0861188,-0.0290478)
(-0.0651726,0.0349434)
(0.0103628,-0.0036246)
(0.0607729,-0.0353729)
(0.0173761,-0.00593252)
(-0.0728481,0.0454286)
(-0.0671176,0.0464399)
(0.0845259,-0.00682857)
(0.0643439,-0.0162018)
(0.00552418,-0.000935071)
(0.0674911,-0.0310847)
(0.015015,-0.00872946)
(0.00110377,-0.000480511)
(-0.0599281,0.0456408)
(-0.0149786,-0.0110775)
(-0.0304631,-0.0165913)
(0.0411626,0.0358937)
(0.0174856,0.00935276)
(-0.049919,-0.0224494)
(-0.0287147,-0.0217422)
(-0.049268,-0.031482)
(0.0300868,0.0224195)
(-0.0268781,-0.0269277)
(0.0144689,0.0143004)
(0.0369234,0.0424423)
(-0.0203601,-0.0108882)
(-0.0216282,-0.00781709)
(-0.0557229,-0.0156264)
(0.0332682,0.0120139)
(-0.0476204,-0.0412394)
(-0.0577827,-0.0254466)
(-0.0351507,-0.0186402)
(0.0204698,0.0152312)
(0.0159314,0.0936573)
(-0.00533171,-0.0675093)
(0.00141731,-0.0176866)
(0.00245346,0.0235381)
(0.0155806,0.0344162)
(-0.0402951,-0.0705524)
(-0.00685119,-0.0256178)
(-0.0237089,-0.0519019)
(-0.0132714,-0.0528741)
(-0.0155287,-0.0285749)
(-0.0206244,-0.0541423)
(0.0327558,0.0502278)
(0.00802888,0.013605)
(-0.0165817,-0.0475119)
(-0.0155101,-0.0211818)
(0.0263122,0.0381071)
(-0.0451053,-0.0541212)
(0.0261731,0.0677598)
(-0.00888299,-0.0242609)
(0.00922516,0.0444296)
(-0.0215915,-0.0453865)
(-0.000305413,-0.00481596)
(-0.00135994,0.00461366)
(-0.0472785,0.0684669)
(-0.0275837,-0.0423531)
(0.0242038,0.0331146)
(-0.00884406,-0.00868569)
(-0.0082895,-0.010697)
(-0.00148673,-0.00485907)
(0.020162,0.0565655)
(-0.0199343,-0.0351361)
(0.0277789,0.0280608)
(0.022264,0.0291381)
(0.0676643,-0.0267173)
(-0.0688875,0.0259247)
(0.000305695,-0.000118614)
(-0.00131716,0.000707759)
(-0.06224,0.0386037)
(-0.0624195,0.0402091)
(0.000348102,-6.35148e-05)
(0.0727452,-0.0141522)
(-0.0669922,0.0280774)
(-0.0713197,0.0154219)
(0.00126743,-0.000379632)
(0.0732653,-0.0130365)
(-0.0687971,0.0249068)
(-0.0718546,0.0119568)
(0.00322301,-0.000182344)
(-0.0728736,0.000150356)
(0.00156922,-0.000113346)
(-0.0773162,0.00127305)
(-0.00398883,-0.000543896)
(-0.0786615,-0.0120346)
(0.0883537,0.00837495)
(0.0809443,-0.00149886)
(-0.0813918,-0.00602212)
(0.00663644,0.00128649)
(0.0852185,0.0172149)
(-0.075459,-0.0183448)
(-0.0801816,-0.00253796)
(-0.077803,0.00780082)
(-0.00761981,0.00209456)
(0.0732345,-0.0245146)
(0.00258339,-0.000524902)
(-0.0675574,0.019164)
(-0.0737957,0.0105165)
(0.076673,-0.00492498)
(0.0767905,0.00824587)
(0.00345301,0.000228982)
(0.000341959,-0.000132969)
(0.0654182,-0.0257825)
(0.0798416,-0.0157338)
(0.0525537,-0.0284453)
(0.0672437,-0.0434452)
(-0.00896458,0.00375352)
(-0.00988898,0.00761022)
(0.00232701,-0.0018538)
(0.053914,-0.0378342)
(0.0626959,-0.0421316)
(0.0599148,-0.0265494)
(-0.0679162,0.0494967)
(0.0355941,-0.0265153)
(-0.0645501,0.0310118)
(-0.0549784,0.0618152)
(-0.00100334,0.00238312)
(0.037355,-0.0805032)
(0.000623702,-0.00141673)
(-0.0363572,0.0713351)
(0.0566301,-0.0662445)
(0.054432,-0.0592596)
(0.00101244,-0.000722256)
(-0.011384,0.00926956)
(0.0299279,-0.0861161)
(-0.0307697,0.0748894)
(-0.0561735,0.0707384)
(-0.00739182,-0.00163822)
(0.0169252,0.0056756)
(-0.00888899,0.000819511)
(-0.0154275,0.00207522)
(-0.000577688,-0.000813949)
(-0.00988876,0.000252717)
(-0.00927588,-0.00248942)
(-0.00250234,-0.00160585)
(-0.00204947,-0.00107357)
(0.00617422,-1.09972e-05)
(0.00128732,0.00032607)
(0.00640019,0.00197372)
(-0.00565073,-0.00301787)
(-0.0157225,-0.0112627)
(-0.0107438,-0.00979204)
(-0.0153195,-0.0082419)
(-0.00104457,-0.00114816)
(-0.0139556,-0.0107483)
(0.0011163,0.00131834)
(-0.00915737,-0.0102146)
(-0.00779959,-0.00831047)
(-0.00558102,0.00163667)
(0.00932624,-0.00473252)
(-0.00532903,0.00231314)
(-0.00139451,0.00107582)
(-0.00544223,0.00329031)
(-0.00828344,-0.000215798)
(-0.00586464,0.00100514)
(-0.00242405,0.000476904)
(-0.00670931,0.00277667)
(-0.0102596,-0.000736576)
(0.0107491,0.00482915)
(0.0032501,0.00136121)
(-0.0177483,0.00521012)
(0.000227083,0.00060838)
(-0.0158535,-0.00188048)
(-0.00997038,-0.000239123)
(-0.0112015,0.00292678)
(-0.0144143,0.00869338)
(-0.0132917,0.0067039)
(-0.0135497,0.0109111)
(0.00142577,-0.000787013)
(-0.0123293,0.00981729)
(0.00449086,-0.00457454)
(-0.00625214,0.0058155)
(-0.016382,0.00776214)
(-0.0129653,0.00299568)
(-0.00462311,0.00191667)
(-0.015636,0.0122951)
(-0.0145411,0.0094583)
(-0.011049,0.0110864)
(0.00127029,-0.00134083)
(-0.0105496,0.0119027)
(0.00254502,-0.00327643)
(-0.00627409,0.00719576)
(-0.0195663,-0.00289416)
(0.0133913,-0.000792737)
(0.0121207,0.00108144)
(0.029887,0.00590588)
(-0.0281245,0.00517704)
(-0.0199596,0.00276181)
(0.000258647,0.00080035)
(0.0163864,0.00393626)
(-0.0395578,-0.0131394)
(-0.0222572,-0.00164525)
(0.0410593,-7.5497e-05)
(-0.0234008,-0.00584694)
(0.0192288,0.00160187)
(0.0165379,0.00653644)
(-0.0159241,-0.00546771)
(-0.0332463,-0.0154984)
(-0.0344549,-0.0042905)
(-0.0258204,8.38991e-05)
(-0.0231929,0.00630205)
(0.0149141,-0.00358373)
(0.0216413,0.007422)
(-0.0269821,-0.0144493)
(0.0487301,0.013397)
(0.0279741,0.0102737)
(0.0444819,0.0283707)
(0.0458652,0.0190845)
(0.0207333,0.00423904)
(0.0459626,0.00465325)
(0.02822,0.00363835)
(-0.0221327,-0.00694283)
(0.0264019,0.0192285)
(-0.0390349,-0.0338811)
(-0.0136134,-0.0100236)
(0.0188773,0.00918676)
(-0.0140389,-0.00927863)
(0.00996351,0.00990495)
(-0.0239566,-0.0230757)
(0.032307,0.0376181)
(-0.0410772,-0.0236909)
(0.0343639,0.0263469)
(-0.0210459,-0.0130404)
(-0.0231336,-0.010578)
(-0.00509533,-0.00706104)
(-0.0239731,-0.0526847)
(0.0178018,0.0464475)
(-0.0338943,-0.0407532)
(0.0271154,0.0471577)
(-0.0243635,-0.0352573)
(-0.0278745,-0.0290516)
(0.0133531,0.0382687)
(-0.000213469,-0.000245002)
(0.017406,0.0354641)
(0.00477887,0.0406713)
(0.0090538,0.0382926)
(0.0404078,-0.0427114)
(-0.0324755,0.0445668)
(-0.00374389,0.00709213)
(-0.00109709,0.00162784)
(0.00402179,-0.00315743)
(0.0450978,-0.0243811)
(-0.0513621,0.03321)
(0.0377293,-0.0167236)
(0.0062777,-0.00643177)
(-0.0346298,0.023064)
(-0.0414691,0.034081)
(0.0381604,-0.0330933)
(0.0225315,-0.0681771)
(0.00196705,-0.0767436)
(3.07992e-05,-0.0015922)
(0.00325006,0.00692991)
(-0.0246918,-0.038158)
(-0.0030082,-0.00516381)
(-0.0185639,-0.0374524)
(0.020485,0.0254074)
(0.00918899,0.00785895)
(-0.0063584,-0.00842754)
(-0.00292697,-0.0130536)
(-0.0065796,-0.0131464)
(-0.00931432,-0.0296692)
(0.00306735,0.0164298)
(-0.00555351,-0.038022)
(-0.00254113,-0.0373268)
(0.00124762,-0.0251013)
(-0.000210551,0.0121732)
(0.00668204,0.00684312)
(-0.0127038,-0.0206253)
(0.00612406,0.0135786)
(-0.0128797,-0.0192994)
(0.00603981,0.0128581)
(0.00459499,0.009971)
(-0.00294647,-0.0203992)
(-0.00269666,-0.0194849)
(-0.00792011,-0.0272936)
(-1.59933e-05,-0.000263163)
(-0.0171775,-0.0269214)
(-0.0113955,-0.0306792)
(0.000511188,0.000500501)
(-0.0272038,-0.02654)
(-0.000329395,-0.00577296)
(0.00429053,-0.045593)
(0.00888423,-0.0413712)
(-0.000900737,-0.0332846)
(0.0118628,0.00244174)
(-0.0132348,-0.00328875)
(-0.0116795,-0.00608789)
(-0.0129856,0.00568539)
(0.00776445,-0.00468993)
(0.0213626,-0.014448)
(-0.00198591,0.0167546)
(0.0096242,-0.0411577)
(0.00848378,-0.0207735)
(-0.0113435,0.0399189)
(0.00903102,-0.0229717)
(-0.0026387,0.0197243)
(0.0015322,-0.0182645)
(0.000202117,-0.0349938)
(0.00439074,0.00749882)
(-0.00679979,-0.0129137)
(0.0169451,0.0196234)
(0.0322436,-0.0339207)
(-0.0187725,0.0160621)
(0.0321778,-0.0338611)
(-7.59102e-05,9.16738e-05)
(-0.0189296,0.0161981)
(0.0260139,-0.015325)
(-0.0211386,0.0122232)
(0.0501276,-0.0237196)
(-0.0222715,0.00792909)
(-0.017305,0.0156857)
(-0.0414952,0.0300374)
(0.0226335,-0.0211737)
(-0.0173483,0.010501)
(-0.0423726,0.0326369)
(0.0162476,-0.0140971)
(-0.0330491,0.038026)
(-0.0173382,0.0231621)
(0.013594,-0.0191549)
(-0.0377328,0.0261327)
(-0.0178095,0.0279563)
(0.0326761,-0.0409731)
(-0.0124258,0.0120238)
(0.0119964,-0.0178355)
(0.00535798,-0.016344)
(0.00943412,-0.0323781)
(-0.00747656,0.0123575)
(0.0195234,-0.0463009)
(0.0211558,-0.0431952)
(0.00729101,-0.0433395)
(0.00866216,-0.0242006)
(0.00268328,-0.0103891)
(0.0287957,-0.0289174)
(-0.0214923,0.0378015)
(-0.0493208,0.0249702)
(-0.0328945,0.0121251)
(0.0309046,-0.0193418)
